ID,Saxon,German,Webpage,Date,Source,Origin,Year,Tags,length
20,"Das Drabbi-Handbuch Herzlischen Glügwunsch zum erfolgreischen Erwerb Deines Trabant 601 S! Was lange währd, wird endlisch guud. Nachdem Du über 12 Jahre gewarded hasd, gannsde heude endlisch Deinen Drabbi zur ersden Ausfahrd besdeigen. Doch zuvor noch einige deschnische Hinweise, die Dir sehr hilfreisch sein werden: Modor: Lufdgegühlder Zweydagder mid Drehschieber-Einlassdeuerung Vendile: geene Noggenwelle: ooch geene Zahnriemen: ooch geener Zindung: Molodov Abreiszindung Zindgerzen: Blidzgov 175 hl UdSSR Vergaser: Einloch-Schlauchrisselvergaser Padschgi Bradislava Lischdmaschine: GOW Sonnenundergang Peging Benzinbumbe: ooch geene Anlasser: VEB Anlassergombinad Winderschreg Fahrwerg: Frondandrieb (vorne reschds), Enzelradaufhängung für Reserverad. Eengelenghinderachse an Gummifedern. Seilzuglengung mid audomadischer Schburverbreiderung nach 10000 km. Hidraulische Drommelbremsen vorn und gelegendlisch ooch hinden. Garosserie: Bodengrubbe 2mm emaillierdes Badewannenblesch. Sonsd Plasde. Lieschesidze nach Loesen von 4 Schrauben SW22 schnell bedriebsbereid. Dacho wird dursch Windrad am Wagenbug angedrieben, daher bei Geschenwind leischde Fehlmessungen möchlisch. Scheibenwischer Handbedrieb dursch gleischmässches ziehen an roder Schnur (Sonderausstaddung). Scheibenwaschanlaache in Form von Wasserbisdole (lieschd im Handschuhfach). Heizung: Falls eine Beheezung des Waachens nodwendisch wird, z.B. im Winder, ischd es zwegmässisch, einen Spiridusgocher zu erwerben. (Spiridusgochergombinad Flammendes Inferno Leibzisch) Dieser Gocher basschd genau auf die Middelgonsole. Achdung! Beim Schalden Asbesdhanschuhe drachen! Sonschd Brandblasen. Fahrleisdung: Die Geschwindischgeid des Waachens in der Ebene ischd eine ungeheure. Sie gonnde in der DDR noch nischd erforschd werden, da hier eine höhere Geschwindischgeid als 100 km/h nischd erlaubd war. Geraeusche: Die Geräusche halden sich in Grenzen: Fahrgeräusch innen ca. 125 dB Fahrgeräusch aussen ca. 138 dB Achdung: Wischdiger Hinweis! Das Zendralgommidee der Sozialisdischen Einheidsbardei Deudschlands had am 1.10.1989 beschlossen: ""Jedes nach dem 1.10.1989 in der DDR gebaude Grafdfahrzeusch wird mid einer audomadischen Sdasi-Gursgondrolle ausgesdadded"". Diese bewirgd, dass in einem Fahrzeusch, das sich länger als drei Sdunden in wesdlischer Rischdung beweschd, die Gubblung egsblodierd! Zum Schluss möschden wir Dir noch einen Hinweis geben: Aufgrund der grossen Nachfrage nach unserem Trabant 601 S in In- und Ausland gann der näschsde Waachen an Disch erschd in 16 Jahren und 3 Monaden ausgelieferd werden. Deshalb gleisch den näschschden besdellen. Und nischd vergessen: Die Bardei hat immer reschd!",,https://www.sachsenwelt.de/sachsen/mundart/trabbi.html,2026-06-12,,,,,2676
21,"Achterbahn dr Gefihle auf dr Annebarger Kaat. Is ging weit nooch uuhm und steil nooch unt'n. Zwischen G-Kräften, leckerm Assn un viel Spoß kame mir doch einiche arzgebargsche Wertor in dn Kopp. Zen Gligg war's is eenzsche wos mir in dn Kopp geschossn kam. Adrenalintschankie oder guckst De Dir's lieber von unt'n ah und genießt Assn und Atmosphäre? su e Backfisch rickwarts gegassn is ah ganz wos feines. hast auf jedn Fall alles gegaam. ich gih krach'n aber ob iech dan kenn wess iech fei net. Musstn mir mol zeing ka ah bassiern wenn des ibertrebst Kaatwattor halt, entweder ze warm oder ze kalt. ene muss ja ah assn uhne ze speie keene Sorch, du bist net allene Wuhling Dis hot mir noch gefahlt. Abselut is halt ah e Hammer Fast ich kenn ene die soocht immor, mor muss dem Kerper ah mol wos ahbietn sooch Bescheed, bi zah Minutn von dr Kaat wag, wenn'sch flitz hot risch Spaß gemacht",,https://www.instagram.com/p/DZVOe5ON7dg/,2026-06-14,@simplysaxony,Erzgebirge,2026,instagram,886
22,"Dos wo frieher de Walzer stand! Hob fast gespeit letztes Gahr. Weil iech Rind vurne wag noch nen Backfisch frassn musst! Heer auf, dos Öl, kaas heit noch schmeckn! Naddl frooch net, bie ausgestiegn unn erschtmol gegn su nen Pfeiler gestrerzt.",,https://www.instagram.com/p/DZVOe5ON7dg/,2026-06-14,@simplysaxony,,2026,instagram,242
23,Überall wird mir schlacht außer an dr Frassbuud.,,https://www.instagram.com/p/DZVOe5ON7dg/,2026-06-14,@simplysaxony,Erzgebirge,2026,instagram,48
24,Nen scheen Pulli haste ah bei der Kält Nei ins Wuhling... Reitschul..... das musste mal zu de Schausteller sagen. Due klärn Dich dann mal uff. Das is kenne Loosbud..des is dr Nietentempel... Alles wuus um de eigne Achs nimm giet,,https://www.instagram.com/p/DZVOe5ON7dg/,2026-06-14,@simplysaxony,,2026,instagram,228
25,"Zu den Würstchen fehlt aber noch ä scheenes Breetchen vom Bägger. Aber ne rische Dresdner Eierschecke hätts de och verdient Abbor bidde midd Fidd ""Fit"" wischn. Escht, die Bottn Aldorr, viehisch!!! Noch en Emaile Emor...das Mobbt ein",,https://www.instagram.com/p/DZFtyr7IQdw/,2026-06-14,@simplysaxony,,2026,instagram,232
26,"Manchemol kennt mr ehfach ausflipp'n. Un in bester Mundart flippt sich's doch glei viel besser oder? Egal ob Krak'l, Rotz oder Bleedmaa, de Luft muss naus. Welches Wort liegt Eich direkt auf dr Zung wenn's ze viel ward? hom mr schie de Hälft fir de nächste Folch kennt mr wuhl de nächste Folch mit schlachte Wertor zesamme aufnamme? net schlacht. Immor har dormiet Wenns hart ward is dis alles ganz schnell e Wort Mei Op' hot's gern gesagt. Do warste schnell ah mol e Dalg'n kenntste am Äppl drehn Dis sah ich die Woch vielleicht noch Die Woch giht se lus, de @annaberger_kaet Ich sooch's mol su, mir homs gemarkt weil de Wand unten drunner nass gewurn is. Also ist schie bissl wus nei geloffn do hast fei racht mach mer dann mit'n Dannebaam nochemol bei unre Freinde vun @fichtn_erzgebirge langweilig wards net bei uns",,https://www.instagram.com/p/DZDM8SYtOrb/,2026-06-14,@simplysaxony,Erzgebirge,2026,instagram,819
27,"Mistkrack is ah schie un dr alle Doffl un de Arschgeich darf ah nich fahln. wenn iech heit Ohmd noch ewing ieberlech, kimmt die annere Hälft ah noch zamm. ja, dos kennt hie komm. Wenn mor mit e haffen Leit zesamm arbt, do kimmt en allerhand Zeuch in Kopp nei. Lack miech fett Isch werd bleede A Dalgn, des hab ich ewig nimmer gehört mich regts hart auf, wenn die bei mir in der Klinik net mal mehr grüßen können die rotzlöffeln da könntsch de Hack nehme!!! Mei Op hat immer dlei Koppwidding gekricht, weil ich mich saubleed ahgestellt hoh.. Am Meestn nervts wenn daar rotz net e su gieht wie iech dos will… do kimmt ah mal e „Eiverbibbschter Rotzmist"" oder ähnliches raus Bei su wos is a oft ,,Katkamel"" dorbei. Haha geil hat meine Mudd a immer gesaaht Herrlich, ihr Zwee war nen Schoodn hot... beste Vorlage für ne Karzl-Folge iech free mich draaf Wu gibts die feine Mitz? Nee das definitiv net",,https://www.instagram.com/p/DZDM8SYtOrb/,2026-06-14,@simplysaxony,,2026,instagram,895
28,"Wu de Hasen Hos'n heeß'n und de Hosen Hus'n heeß'n, do bi iech Drhem Wie tät dor Günther 'Ton sogn: ""Wu de Walder haamlich rauschen, wu de Haad su rötlich blüht, mit kan König möcht ich tauschen, weil do drubn mei Haisel stieht."" Gieht schie Erzgebirg - wie biste schie !!! Dort wu de Grenz vu Sachsen is Ä dreivertl Gahr Wintr un ä vertl Gahr schlacht's Wattr.",,https://www.instagram.com/p/DYyvGAoFvYZ/,2026-06-14,@simplysaxony,,2026,instagram,361
29,"Ab in de arzgebargsche Kich. Allene in arzgebargschen Kochbichern lauern su viele grußartiche Begriffe, aber losst uns arschtmol mit de Grundloong ahfange. Vom Schneidbraad'l bis zen Kließlhebor. Welche Gerichte und Begriffe fall'n Eich noch ei? Itze bi iech abor raus, iech hob Hunger wollt iech arscht miet eibaue, hob abor gar keens do nitzt nischt, arngdewie muss ja dr Schrittezählor vull warn gibts ganz Kochbicher dribor. Viel ward aus de Ardippln gekocht oder gebrootn Frieslich is allgemein wos Feines Frieslich is Schnittlauch Mit oder uhne Kließ? mit Ardipp'l kemmer viel machen. Klitscher sein ah wos Feines brauchste ah in Rierbasen? fast jedn Tooch? Do freet sich aber ene iber de neie Kich Und jeder dorvu macht sei Zeich Mit Rosine? Reernhador, grußartig wos war de dis glei? Giht bestimmt ah mit'n Ei Phon gute Mutt Un e klee wing Knublich Oder e wing Frieslich auf dem Bemm Iech dät itze mol denkn e Rihrgerät, abor total sicher bi iech mir net. Rundimfatzlambl kenn iech. vom Feinstn fir de Kich oder fir den Schlofstub? machste nischt iech ass se ah gern harzhaft",,https://www.instagram.com/p/DYxMlAyNLnH/,2026-06-14,@simplysaxony,Erzgebirge,2026,instagram,1083
30,"Damit de ah alles zum Disch niebor krichst, brauchts noch e Hiehdroochbrahdl iech ass ja dodal gern Eigeschniedene du uuugelikk, da musste ja e bor mol laafn Buddemillichgatzn mit Spack un Frieslich was is denn Frieslich? Den Begriff gibts im Voochdland fei gar ned Frieher gabs öftersch Schwammebrieh dorhem. Un als Kompott nen Stück Eierschecke ...uhne Kließ - wir hatten doch nüscht Am liebsten aß iich ene in Leinel gebackne Rauchemad. Dodorzu eine Bemm, of dar mer die Rauchemad drauf lecht. Dos ist e wahres Fastmohl. En Rierbaasn brauchste wenn de Bebe backn willst wos brauch iech? enn Riehrbaasn namm ich fast jedn Tooch! su jetze hom wer en Rierbaasn, en Rierbasen un en Riehrbaasn De Quark-keulchn und ein Wort das ich in dor Kiehhääd s erschte Mol geheert is Reernhador. Un de Äppl watsch brauchste aa um de zeit ze massn Klitscher macht de Mutt egal. Wos gans afaches: Bee-Bemme mit frischer kalter Budder un a weng Salz - am besten vom Grill - sehr fein off jedn Fall Un manchemal bleibt de Kich kalt, da gibt greene Klies un Stunk Beergetzn mit Blaubeern ausm Fichtelbargwald oder Staapilzschnitzel agebrotne Schwamme of nor Bemm mit Bittersilich Ne schiene Baaabe mitn orangen RG 28 ahgeriehrt, is ah e Gedicht Wess de de was e Rimundnimmfatzstackel is? Beee-Bemme un Buddormilschgatzn Iech bie ah fer Klieselheber. Is hiedrahbratl braucht mer a Host du fei ka Reinl? Mei liebstes in Dortmund Kisch ist dort Hiunhawatzstakn (Hinundherwetzstevken), genau = der Quirl Reernkuhng is es allerbeste Un assn du morgen gern Klitscher bzw. Latschn Klitschor miet Äbblmus",,https://www.instagram.com/p/DYxMlAyNLnH/,2026-06-14,@simplysaxony,,2026,instagram,1578
31,"War kennt de Werter die keener kennt??? Dis war e Fast, 150 Musiker fir Anton Günther un mir mittendrinne. Auf dr Bühne in besten Ausblick auf Eich alle gewurfn un unten ner feine Leit vor de Kamera gezerrt. Un noch mehr feine Leit getroffn. Dr Anton hätt siech gefreet. Aber itze mol Butter bei de Fische bzw. Semf of de Brotworscht, war von Eich kennt de arzgebargsche Werter die sonst keener kennt??? volles Bratt virwarts Kraak'l kam su ganz leicht passiv aggressiv als hättst de schie in een oder annern Balkenkraakl gehabt fand's mega red mr mol net von Fleeschor oder Flaaaschor mir vorsuch'n unnern Teel ze leistn un bei huwietsch? Ich wess es immer noch net mei Op' saat im Februar gern mol ""Foosnt"" wenn dr MDR mol Aushilfe braucht ne bluß net danke, ohne meine ""freiwilligen Helfer die ehfach vor de Kamera gezerrt wurn"" wär's net so scheen gewurn",,https://www.instagram.com/p/DYfJ0DNNz-w/,2026-06-14,@simplysaxony,Erzgebirge,2026,instagram,858
32,"Auwe es tut mir leid, dass ich dir so ins Wort gefallen bin...ich war su e bissl uffjeräscht da kam is Trauma glei wieder hoch dankescheeeeen für deine Mühe und Einsatz Willrich- herrlich, dos hob ich schu su lange nich gehert, hot meine Om ah immer gesagt. Ich tät s emol übersetzen, mit „Wilder"", also eh wilder Mensch , eh wilder Hund und su- oder of ganz neimodsch ahm „Hyperaktiv"" sollt jemand ne andre Übersetzung hom, har dermit des machd mor ah noch ze schaffn des song mir heit noch Wie dor Moderador himsälf",,https://www.instagram.com/p/DYfJ0DNNz-w/,2026-06-14,@simplysaxony,,2026,instagram,517
33,"Welches Lied von Anton Günther is Dei Liebstes? Zen kommenden ""150 Musikanten für Anton Günther"" Event von @kuk_erz gibt's ene Mundart Monday Spezialfolge, de kaum ener hot unre Mundart su geprägt wie er. E echter Erzfluencer seiner Zeit. Bist De am 17. Mai miet am Start in @stadt_annaberg_buchholz? am Sunntsch ze heern E Text, dar in jede Zeit nei passt u schnell giht's mit de Fake-Nius haste racht, do war de Rieb schie im Feieromd und ich hat dorbei de Stimm vom Anton im Kopp. Wenn de Vugelbeer blüht war glaab iech vom Anton. Zemindest net ganz weit wag. Danke für de Korrektur. hatte ich ah iberleecht, dr Monday rollt fir mich ewing besser und mor hult ah de Uhieschen noch eher miet ab. do wär mor schie wus hie krieng abselut brauch mor zur Zeit eigentlich wieder ene dos is wuhl war mr warn's sicher für diejenigen festhalten, die net dorbei sei kenne Oha, ihr Leit! Do war ich im Video su im Anton-Günther-Fieber, dass ich ne glatt in Vugelbeerbaam und den Schwammemarsch unnergejubelt hob. Danke fir de Korrektur - do war de Rieb wohl schie im Feieromd! Asche auf mei Haupt, mr lernt ab'n nie aus. Abor itze mol ehrlich: War hot's mer de geglaabt un hatte bei die Liedle ah in Anton seine Stimm im Kopp?",,https://www.instagram.com/p/DYNIU5BtzZG/,2026-06-15,@simplysaxony,Erzgebirge,2026,instagram,1218
34,"Vergaß dei Haamit net! Deitsch un frei woll mer sei ""Ach dis war ah von dam?"" und zack hatt ich's glei gar nich mehr hinnerfraacht. Schinnes Video Dr Vugelbeerbaam un dr Schwaamemarsch sei aber fei net vom Anton. Naja, isch denk mer nur mr sullten bei unnerer Sprach bleim... De Ufenbank... Is gibt su viel schiene Liedle mit Texten, die ah heit noch su wahr sei. ""Do draußen im Wald"" is zum Beispiel ah aahns drva. Am liebsten hob iech n Schneeschuhfahrermarsch. ""Wir halten trei zu unrer Haamit und singe lustig unner Lied und geh mer fort nort kehr mer wieder, su wie dr Vugel haamwärts zieht."" Lebe schon 30 Jahre nicht mehr dort, aber ist un bleibt mei Haamit. Hab gleich Heimweh. of de Barg, do ist halt lustig",,https://www.instagram.com/p/DYNIU5BtzZG/,2026-06-15,@simplysaxony,,2026,instagram,716
35,"Gliggauf ihr Leit! An dr Drehbank fliegen de Spää - und wos machn mr drmit? Richtsch, arschst flieng se ins Aach und drnooch machn mr drmit e Huscherle im Ufn Ihr wisst ja: Huscherle (e scheenes kleenes Feier ahzinden) war letztes Gahr offiziell is Wort des Gahres im Arzgebirg. Aber itze seid IHR drah! Mr suchen is Wort des Gahres 2026! Welcher arzgebirgsche Begriff hot's dieses Gahr vordient, ganz uum ze stihe? Soocht ihr bei eich Spaa, Spää oder doch wos ganz annersch? Wos is Eier Vorschlooch fir is neie Wort des Gahres? Schreibt’s mir nei. Iech bi gespannt wie e Flitzebuung. do is dann schie e wing Frust dorhinner du Ugelik, dos kenn iech gar net. Wos heest des dis? Iech kenn ner ietzsch hast de se wenstens glei noch aufgeklärt? Abor vorm Fanstor fetzt. Iech dät ah manchmol ze gern e Mikro ans Lodnfanster baue um de sperrguschn. schlachter Einfluss is ah su ne Art Briggedirprass Su e geräächorter Gouda is wos feines. Un su ene Lend Wie iech de Nadl kenn hot se's nooch'm lack'n net mer har gegaam Is net schlacht, ward ah im arzgebirgschen verwendet, is aber eher sächsisch würd ich denken abselut maahrn kenne mor Bibel auf arzgebargsch wär ah noch wos e guter Virschlooch hob echt iberleecht ob iech's eibau aber iech glaab do hom ze Viele ?? im Kopp Kriebl'n gob's schie immer. Abor racht haste trotzdam, sogar ausgewachsne Mistkriebl'n ganz dünnes Eis, mei Fahlor e wing bleed rimlabbm riht schie",,https://www.instagram.com/p/DX7GrSdNQ5c/,2026-06-15,@simplysaxony,Erzgebirge,2026,instagram,1417
36,"Mei Wort wär ""elitzsch"" Letztens daten de alten Leit vor meim Fanstr iebor mich rimlappen und fachsimpeln, ob iech elitzsch bie dos häßt doch nich ""elitsch"", dos häßt doch ""älätsch"" naja Schreibweisen sei Ahsichtssach, aber du wesst was ich meen (oder mähn) Ich war mir ah nich sicher, deswaang hatt ich's nochemol gegoogelt nee, solln ner bis zeletzt driebor nochdenken nu klor, de Schreibweis is ahsichtssach. Aussprachen muss mors kenn aber ha, ich hab glei gewusst was de mähnst ohne die erklärnden Kommis zu lasen ich bi doch a älätsch, mir sei doch in en Team Ab dormieed nein Uuuuhfn! Mei Lieblingsword war un is dor ABBORT Genauesuuu! Iiech tät räächorn dormiet. Lendn unn Kaas. frooch de @ zimmermann.ranch, die hamm schie draa gelackt! racht haste! Silveitscho fei aah net. Wos siehst du abor denn Spaa im Aach deines Brudors un denn Balgn in deinem agnen Aach bemerkst du net? Ehmende....dos find iech gut Is wirklich net schlacht! Dei Gusch gieht wie geschmiert es wer fei echt wos scheenes Net schlacht, dos huscherle",,https://www.instagram.com/p/DX7GrSdNQ5c/,2026-06-15,@simplysaxony,,2026,instagram,1030
37,"Arzgebargsch-Vokabeltest: De „Husn""-Edition! Is gibt Wertor, die muss mr ehfach fühln. Heit klärn mr mol de warklich wichtschn Froong im Arzgebirg: Wos is dr Unnerschied zwischn Haasn, Hoosn un Huusn? Warum sollte mr im Sommer dringend seine „Kaas-Bee"" lüftn? Un welche „Hus"" hob iech in dr List komplett vorgassn? Schreibt mir eire Dialekt-Favoriten in de Kommentare! Orr Hendrik abselut Niethusn sei de Tschienshusn oder? Nikki sooch iech immer noch un meine Kinner wissen net wos ich meen. ner bis se gewaschn wurn is. Siste mol, glei noch ne Hus dorzu gekomme. De Hauptsach se is net dorbei eigeloffn Oder ne ze kleene Hus oder ah ne Kinnerhus auf dich hob ich schie gewartet aber hauptsach is Fleesch schmeckt. Und dann glei noch e schiener Schwamm mit nei in de Pfann sulang kEEner Metzger soocht... wu kimmst de Du har? kimmt Dis net auf's Ragout Feng? kaa mor ja schie mol vorwachseln war bei dan Watter noch net dra ze denken oder? Die wollt ich ner net zeing muss eindeutig hees'n hees'n aber Tschogginghus is gut manche soong de Beste kaa mor net glaam, das es manche Leit annersch soong oder? un su kaa's ah bleim Ganz wicht'sch un dorzu noch de Wattgack un de Filzstiefeln net ze vorgassn die zieht mor aber uhmrim ah dann lieber ene mit Husntraachor na su um de Eck vorstiehe mir uns schie noch ne do lieng se gut ah nischt gescheits, gute Besserung Buchs'n? ...du Ugelik, do sei mer wu higerodn... hatte iech ah mol in dr Warkstatt, mittlerweile bluß noch Bundhusn Laderhus ka ah schie mol zur Hotpant warn ah net schlacht, de Ahzughus zuzesoong ganz wicht'sch, net ze vorgassn. Ah meistens mit Lechor oder?",,https://www.instagram.com/p/DXpFJuztr79/,2026-06-15,@simplysaxony,Erzgebirge,2026,instagram,1622
38,"ei uns gobs Niethusn dorham. Un wenn de Blaubeer rut sei sei se noch grie. In diesem Sinne Glück auf. Genau su isses. Mir hatten a ke T Shirt. Des war e Nicki. Zählt a ne Dracksche Hus? dann is es ne Gewaschne Hus dann wiederum , wäre es ne Eigelaffne Hus dann wäre es ne Miniatur Hus Nu es gibt noch de Räuberhuus. Für de Gunge zum draus rumräubern. Des is wie beim Flaascher. Der hot ah mannichsmol Hosnflaasch. Derfste aber net mit de Husn verwachseln. Die kasste ahzieh oder du findst ah mol ne Huus draussen in Wald. Manche nanne die ah Berlebilz. In Bernsbach haasts schie immer Flaasch und net Fleesch. Mir sei doch net in Kams! Obacht! Schwamme sei is A un O. Aber beim Flaasch werds langsam kriminell. Do müss mer nochemol redn. Ich glaab, do hammse Eich wos Falsches beigebracht. Wu de Hasen Hosen hasen und de Hosen Husen hasen, do sei mir drham. De Manschessdorr Hus Nah, dis is de Worrschessdorr Soß Bodhus fehlt. De Underhus net vergassen Bei uns sei‘s außerdem Arbitshusn… Strumbhusn gib’s a noch „Wo de Hasen Hosn haßen und de Hosen Husn sei, da bin ich dahaam."" so wurde es mir als Kind beigebracht. Und ich hab grad meine JoggingHus a Un iech kum a aus‘n Arzgebirch. Eine schiene Sproch. Wu de Hasen Hosen und de Hosen Husen heesen ja hältste net fir glaabste kaum Su kenns iech a De Schneehus Vrgaßt fei net, bei denn ganzn husn, des mr a ne Wattgack a zett, sonst wirds kalt naufm Pelz... I brech ab Su isses. Glig auf! Iich hob noch Wannerhusen im Schrank. ball zieh ich se ah wiedor ah. Abor zur Zeit is de Rüsselseuche am Start Bei uns heeßt‘s och „Buchsen""! Buchsen warn aber nur de Schlibber. iech hatt in dr Kinnerheit a orangeene Korthus hom die mich alle ausgelacht De Latzhus....",,https://www.instagram.com/p/DXpFJuztr79/,2026-06-15,@simplysaxony,,2026,instagram,1708
39,"Do hot mir emol dr Ullmann-Paul ä schiens Ding erzöhlt.- Wie domols is Krematorium aufkam, do hot dos bei die Leit, die ernst un genau an Bibelwort glaabn, en grußen Aufruhr gaabn, wall‘s doch haaßt, doss dr Mensch nooch senn Tud leibhaftig wieder auferstieht. Ober wenn‘r verbrannt werd, wos is dä nocherts? Do soßn nu in dr Zwäntz e paar alte Leit zum Feierobnd of dr Bank un tatn sich dodrüber unnerhalten. Dr Enten-Korl hatt sich verbrenne lossen. Do gung no dos Reden hi un haar. Dr Tav saat: „Nu, mit dann Verbrenne, dos is gar kaa urachte Sach. Do is allis mit aamol erledigt, un dos weng Asch lässt sich leichter aufhebn wie die vieln Knochen.“ Do war ober sei Freind ganz erbost un saat: „Du kasst dich ja su neimodisch verbrenne lossen. Iech, iech loss mich begrobn, su wie iech‘s von klaa auf gewähnt bi.“",,https://www.sachsen-lese.de/streifzuege/mundartliches/begrobn-oder-verbrenne/,2026-07-09,,Erzgebirge,1912,poetry,816
40,"Nu Gung, gih in de Kammer nauf Un hul das Weihnachtszeig, Dos kimmt dann in de Eck do nauf, Do sei mr doch su reich. Dr Gung zieht seine Filzschuh â Un ging emol do nauf Un bringt â mit dann grußen Mâ. Un stellt‘n off de Ecke nauf. Un schiene Mannle, gruß un kla, Die bringt‘r â mit ra, Un Weiwle, Bargmannle â. Die sieht doch gar ze schine â. Wenn die Ecke fertig ist Na Gung, ‘ne Engel gibste â E grußes schins Licht. Die annern steckt doch auf mei Frau, Die is dodrauf d‘rpicht. Na, un brenn de Lichter â Un â dös feine Schach (= Bergwerk) Un steck nur fei dann grußen Mâ Doch â sei schine Pfaff (= Pfeife).",,https://www.sachsen-lese.de/streifzuege/mundartliches/beim-aufbau-der-christecke/,2026-07-10,Ernst John,Annaberg,<1937,poetry,610
